user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
HA_bin.13.fa	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Providencia;s__Providencia alcalifaciens	GCF_000173415.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Providencia;s__Providencia alcalifaciens	98.62	0.867	GCF_000173415.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Providencia;s__Providencia alcalifaciens	98.62	0.867	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Providencia;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_013702265.1, s__Providencia rettgeri_F, 95.0, 88.15, 0.817; GCF_000527275.1, s__Providencia alcalifaciens_A, 95.0, 87.9, 0.802; GCF_020271745.1, s__Providencia alcalifaciens_B, 95.0, 87.69, 0.805; GCF_915403165.1, s__Providencia alcalifaciens_C, 95.0, 87.67, 0.815; GCF_000156395.1, s__Providencia rustigianii, 95.0, 83.36, 0.69; GCF_019343475.1, s__Providencia sp019343475, 95.0, 81.3, 0.559; GCA_900455085.1, s__Providencia rettgeri, 95.0, 81.27, 0.536; GCF_001874625.1, s__Providencia rettgeri_A, 95.0, 80.94, 0.51; GCF_013255915.1, s__Providencia rettgeri_D, 95.0, 80.89, 0.514; GCF_020381325.1, s__Providencia vermicola, 95.0, 80.89, 0.513; GCF_002843235.3, s__Providencia huaxiensis, 95.0, 80.72, 0.505; GCF_023205015.1, s__Providencia rettgeri_E, 95.0, 80.67, 0.502; GCF_001655055.1, s__Providencia heimbachae, 95.0, 80.48, 0.523; GCA_003533305.1, s__Providencia sp003533305, 95.0, 80.33, 0.503	77.7	11	N/A	N/A
HA_bin.14.fa	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae;g__Rickettsia;s__Rickettsia sp020404485	GCA_020404485.1	95.0	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae;g__Rickettsia;s__Rickettsia sp020404485	95.92	0.731	GCA_020404485.1	95.0	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae;g__Rickettsia;s__Rickettsia sp020404485	95.92	0.731	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae;g__Rickettsia;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_000012385.1, s__Rickettsia bellii, 95.0, 93.11, 0.973; GCF_002285905.1, s__Rickettsia sp002285905, 95.0, 92.57, 0.951; GCF_016743795.1, s__Rickettsia tillamookensis, 95.1029, 80.95, 0.835; GCF_000825685.1, s__Rickettsia hoogstraalii, 95.8684, 80.94, 0.813; GCF_000828125.2, s__Rickettsia asembonensis, 95.8797, 80.91, 0.819; GCA_000012145.1, s__Rickettsia felis, 95.8797, 80.82, 0.808; GCF_000284075.1, s__Rickettsia rhipicephali, 96.8762, 80.79, 0.797; GCF_000273745.1, s__Rickettsia australis, 95.501, 80.79, 0.764; GCF_000255355.1, s__Rickettsia helvetica_A, 95.0, 80.79, 0.824; GCF_001951015.1, s__Rickettsia rickettsii, 96.8762, 80.6, 0.802; GCF_000751075.1, s__Rickettsia tamurae, 95.0, 80.42, 0.819; GCA_020404465.1, s__Rickettsia sp020404465, 95.0, 80.39, 0.797; GCF_000014345.1, s__Rickettsia canadensis, 95.0, 80.3, 0.698; GCA_020404425.1, s__Rickettsia sp020404425, 95.0, 80.21, 0.758; GCF_000018205.1, s__Rickettsia akari, 95.501, 80.16, 0.808; GCF_000367405.1, s__Rickettsia prowazekii, 95.0, 79.75, 0.692; GCF_000008045.1, s__Rickettsia typhi, 95.0, 79.56, 0.681; GCA_020881235.1, s__Rickettsia sp020881235, 95.0, 76.99, 0.429	74.18	11	N/A	N/A
HA_bin.15.fa	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__WRBN01;f__WRBN01;g__JAHHUI01;s__JAHHUI01 sp020024055	GCA_020024055.1	95.0	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__WRBN01;f__WRBN01;g__JAHHUI01;s__JAHHUI01 sp020024055	95.88	0.812	GCA_020024055.1	95.0	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__WRBN01;f__WRBN01;g__JAHHUI01;s__JAHHUI01 sp020024055	95.88	0.812	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__WRBN01;f__WRBN01;g__;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	83.75	11	N/A	N/A
HA_bin.16.fa	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Diplorickettsiales;f__Diplorickettsiaceae;g__Aquirickettsiella;s__	N/A	N/A	N/A	N/A	N/A	GCA_005877695.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Diplorickettsiales;f__Diplorickettsiaceae;g__Aquirickettsiella;s__Aquirickettsiella sp005877695	85.39	0.798	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Diplorickettsiales;f__Diplorickettsiaceae;g__Aquirickettsiella;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_001881495.1, s__Aquirickettsiella isopodorum, 95.0, 80.64, 0.701; GCA_002290645.2, s__Aquirickettsiella gammari, 95.0, 78.23, 0.4; GCF_000168295.1, s__Aquirickettsiella grylli, 95.0, 78.01, 0.388	97.66	11	0.97722	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
HA_bin.18.fa	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rickettsiales;f__Anaplasmataceae;g__Wolbachia;s__Wolbachia sp012277315	GCF_012277315.1	95.0	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rickettsiales;f__Anaplasmataceae;g__Wolbachia;s__Wolbachia sp012277315	97.57	0.925	GCF_012277315.1	95.0	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rickettsiales;f__Anaplasmataceae;g__Wolbachia;s__Wolbachia sp012277315	97.57	0.925	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rickettsiales;f__Anaplasmataceae;g__Wolbachia;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_000829315.1, s__Wolbachia sp000829315, 95.0, 85.57, 0.868; GCF_023661085.1, s__Wolbachia sp902636395, 95.0, 85.33, 0.805; GCF_020278625.1, s__Wolbachia sp020278625, 95.0, 84.16, 0.767; GCA_023052945.1, s__Wolbachia sp001648025, 95.0, 82.65, 0.818; GCF_014771645.1, s__Wolbachia massiliensis, 95.0, 82.57, 0.78; GCF_014107455.1, s__Wolbachia pipientis_B, 95.0, 82.5, 0.774; GCA_902636535.1, s__Wolbachia sp902636535, 95.0, 82.33, 0.805; GCF_936270435.1, s__Wolbachia sp936270435, 95.0, 82.25, 0.836; GCF_021378375.1, s__Wolbachia pipientis, 95.0, 82.16, 0.824; GCF_936270145.1, s__Wolbachia sp936270145, 95.0, 82.12, 0.824; GCF_003344345.1, s__Wolbachia sp003344345, 95.0, 82.12, 0.818; GCF_000008385.1, s__Wolbachia sp000008385, 95.0, 82.02, 0.767; GCF_000306885.1, s__Wolbachia sp000306885, 95.0, 81.98, 0.704; GCF_018141665.1, s__Wolbachia sp001439985, 95.5661, 81.9, 0.774; GCA_018224395.1, s__Wolbachia sp018224395, 95.0, 81.88, 0.792; GCF_013096535.2, s__Wolbachia sp013096535, 95.4261, 81.86, 0.78; GCF_918342435.1, s__Wolbachia sp918342435, 95.0, 81.84, 0.818; GCF_020405475.1, s__Wolbachia sp020405475, 95.2434, 81.54, 0.73; GCF_000376585.1, s__Wolbachia sp000376585, 95.5661, 81.31, 0.774; GCF_004171285.1, s__Wolbachia pipientis_C, 95.4322, 81.24, 0.78; GCF_013366805.1, s__Wolbachia sp013366805, 95.0, 81.22, 0.698; GCF_013365455.1, s__Wolbachia sp013365455, 95.0, 80.9, 0.704; GCF_013365435.1, s__Wolbachia sp013365435, 95.0, 80.77, 0.679; GCF_013365495.1, s__Wolbachia sp013365495, 95.0, 79.31, 0.579; GCF_013365475.1, s__Wolbachia sp013365475, 95.0, 78.88, 0.591; GCF_001931755.2, s__Wolbachia sp001931755, 95.0, 78.67, 0.585; GCF_012277295.1, s__Wolbachia sp012277295, 95.0, 77.89, 0.472; GCF_014534705.1, s__Wolbachia sp003516275, 95.0, 77.39, 0.39; GCA_019061405.1, s__Wolbachia sp019061405, 95.0, 76.49, 0.189; GCF_001752665.1, s__Wolbachia pipientis_A, 95.0, 76.44, 0.189; GCA_022836975.1, s__Wolbachia sp022836975, 95.0, 76.39, 0.182; GCF_025021925.1, s__Wolbachia sp025021925, 95.0, 76.23, 0.138	67.35	11	N/A	N/A
HA_bin.19.fa	d__Bacteria;p__Bacillota;c__Bacilli;o__Mycoplasmatales;f__Mycoplasmataceae;g__Edwardiiplasma;s__	N/A	N/A	N/A	N/A	N/A	GCF_023566355.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Mycoplasmatales;f__Mycoplasmataceae;g__Edwardiiplasma;s__Edwardiiplasma sp023566355	78.84	0.49	d__Bacteria;p__Bacillota;c__Bacilli;o__Mycoplasmatales;f__Mycoplasmataceae;g__Edwardiiplasma;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_002441935.1, s__Edwardiiplasma lactucae, 95.0, 77.16, 0.234	83.87	4	0.97296	N/A
HA_bin.2.fa	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	97.97	11	0.96295	N/A
HA_bin.20.fa	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Acaricomes;s__	N/A	N/A	N/A	N/A	N/A	GCF_000376245.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Acaricomes;s__Acaricomes phytoseiuli	77.67	0.29	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Acaricomes;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	96.05	11	0.96534	N/A
HA_bin.21.fa	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Caballeronia;s__	N/A	N/A	N/A	N/A	N/A	GCF_000698555.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Caballeronia;s__Caballeronia grimmiae	91.12	0.962	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Caballeronia;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_001544615.1, s__Caballeronia concitans, 95.0, 89.49, 0.952; GCF_022879595.1, s__Caballeronia sp022879595, 95.0, 87.0, 0.967; GCF_022879575.1, s__Caballeronia sp022879575, 95.0, 86.84, 0.922; GCF_017220215.1, s__Caballeronia sp902833455, 95.0, 86.75, 0.942; GCF_902506145.1, s__Caballeronia sp902506145, 95.0, 86.64, 0.962; GCF_023630705.1, s__Caballeronia sp023630705, 95.0, 86.47, 0.952; GCF_900044055.2, s__Caballeronia calidae, 95.0, 86.11, 0.924; GCA_018408855.1, s__Caballeronia sp018408855, 95.0, 86.09, 0.909; GCF_900258035.1, s__Caballeronia novacaledonica, 95.0, 86.03, 0.894; GCF_000698575.1, s__Caballeronia zhejiangensis, 95.0, 85.99, 0.929; GCF_001544915.2, s__Caballeronia pedi, 95.0, 85.95, 0.907; GCF_001544795.2, s__Caballeronia temeraria, 95.0, 85.93, 0.927; GCF_001544835.2, s__Caballeronia fortuita, 95.0, 85.88, 0.909; GCA_001544595.2, s__Caballeronia peredens, 95.0, 85.88, 0.897; GCA_001580565.1, s__Caballeronia megalochromosomata, 95.0, 85.84, 0.917; GCF_001544575.2, s__Caballeronia cordobensis, 95.0, 85.82, 0.917; GCF_001545075.1, s__Caballeronia ptereochthonis, 95.0, 85.8, 0.924; GCA_000648925.1, s__Caballeronia jiangsuensis, 95.0, 85.77, 0.924; GCF_001545035.1, s__Caballeronia glebae, 95.0, 85.63, 0.904; GCF_001544695.2, s__Caballeronia arvi, 95.0, 85.61, 0.935; GCF_023631325.1, s__Caballeronia sp023631325, 95.0, 85.6, 0.919; GCA_001544655.2, s__Caballeronia turbans, 95.0, 85.56, 0.902; GCF_000402035.1, s__Caballeronia insecticola, 95.0, 85.46, 0.922; GCF_001544755.2, s__Caballeronia catudaia, 95.0, 85.43, 0.94; GCF_001544875.2, s__Caballeronia hypogeia, 95.0, 85.32, 0.917; GCA_001189345.1, s__Caballeronia kirkii_B, 95.0, 85.04, 0.786; GCA_001189335.2, s__Caballeronia schumannianae_A, 95.0, 84.77, 0.463; GCF_001189365.1, s__Caballeronia verschuerenii, 95.0, 84.74, 0.872; GCF_022878925.1, s__Caballeronia sp022878925, 95.0, 84.66, 0.907; GCF_001544495.1, s__Caballeronia telluris, 95.0, 84.09, 0.897; GCA_001184405.1, s__Caballeronia humilis, 95.0, 83.95, 0.791; GCF_001544515.1, s__Caballeronia terrestris, 95.0, 83.72, 0.872; GCF_001544975.2, s__Caballeronia arationis, 95.0, 83.63, 0.892; GCF_001544475.1, s__Caballeronia humi, 95.0, 83.52, 0.879; GCF_001544535.1, s__Caballeronia choica, 95.0, 83.44, 0.866; GCF_000698595.1, s__Caballeronia glathei, 95.0, 83.42, 0.872; GCA_001184395.1, s__Caballeronia calva, 95.0, 83.2, 0.746; GCA_001235855.1, s__Caballeronia brachyanthoides, 95.0, 83.15, 0.655; GCA_001045575.1, s__Caballeronia pumila, 95.0, 82.72, 0.675; GCF_001028175.1, s__Caballeronia mineralivorans, 95.0, 80.45, 0.688; GCF_018449635.1, s__Caballeronia sp018449635, 95.0, 80.22, 0.705; GCF_018449515.1, s__Caballeronia sp018449515, 95.0, 80.2, 0.678; GCF_001557535.2, s__Caballeronia sp001557535, 95.0, 80.18, 0.72; GCF_009766085.1, s__Caballeronia sp009766085, 95.0, 80.17, 0.66; GCF_001544555.2, s__Caballeronia udeis, 95.0, 80.14, 0.698; GCF_001424345.1, s__Caballeronia sp001424345, 95.0, 80.14, 0.703; GCF_002220365.1, s__Caballeronia sordidicola_C, 95.0, 80.11, 0.69; GCF_001544455.2, s__Caballeronia sordidicola_B, 95.0, 80.05, 0.715; GCA_001190015.1, s__Caballeronia crenata, 95.0, 80.03, 0.38; GCF_000729995.1, s__Caballeronia sordidicola_A, 95.0, 79.96, 0.688; GCF_011493005.1, s__Caballeronia sp011493005, 95.0, 79.96, 0.703; GCA_940588625.1, s__Caballeronia sp940588625, 95.0, 79.59, 0.509	65.02	11	0.99147	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
HA_bin.3.fa	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	96.17	11	0.90817	N/A
HA_bin.4.fa	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	98.03	11	0.91372	N/A
HA_bin.5.fa	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Aeromonadaceae;g__Aeromonas;s__Aeromonas veronii	GCF_000820225.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Aeromonadaceae;g__Aeromonas;s__Aeromonas veronii	96.2	0.909	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Aeromonadaceae;g__Aeromonas;s__	ANI	topological placement and ANI have incongruent species assignments	GCF_000820225.1, s__Aeromonas veronii, 95.0, 96.2, 0.909; GCF_019048265.1, s__Aeromonas veronii_A, 95.0, 94.6, 0.887; GCF_000819685.1, s__Aeromonas allosaccharophila, 95.0, 93.89, 0.857; GCF_000819725.1, s__Aeromonas australiensis, 95.0, 93.05, 0.818; GCF_000764645.1, s__Aeromonas finlandensis, 95.0, 92.9, 0.814; GCF_000819885.1, s__Aeromonas fluvialis, 95.0, 92.26, 0.785; GCF_000820145.1, s__Aeromonas sobria, 95.0, 91.33, 0.876; GCF_000764665.1, s__Aeromonas lacus, 95.8323, 90.63, 0.869; GCF_000819955.1, s__Aeromonas jandaei, 95.8323, 90.58, 0.877; GCF_000014805.1, s__Aeromonas hydrophila, 95.0, 87.52, 0.837; GCF_000820305.1, s__Aeromonas dhakensis, 95.0, 87.33, 0.835; GCF_000819845.1, s__Aeromonas enteropelogenes, 95.0, 87.32, 0.838; GCF_000820005.1, s__Aeromonas piscicola, 95.5033, 86.98, 0.837; GCF_000820025.1, s__Aeromonas popoffii, 95.0, 86.96, 0.776; GCF_000819745.1, s__Aeromonas bestiarum, 95.5033, 86.9, 0.822; GCF_000819985.1, s__Aeromonas media, 95.0, 86.17, 0.725; GCF_010974825.1, s__Aeromonas rivipollensis, 95.0, 86.1, 0.77; GCF_001643305.1, s__Aeromonas salmonicida, 95.0, 86.01, 0.788; GCF_000820085.1, s__Aeromonas sanarellii, 95.0, 85.95, 0.748; GCF_000819785.1, s__Aeromonas caviae, 95.0, 85.89, 0.76; GCF_000820165.1, s__Aeromonas taiwanensis, 95.0, 85.57, 0.77; GCF_900637545.1, s__Aeromonas encheleia, 95.0, 85.55, 0.792; GCF_000764655.1, s__Aeromonas aquatica, 95.0, 85.34, 0.746; GCF_000819865.1, s__Aeromonas eucrenophila, 95.0, 85.09, 0.781; GCF_002812985.1, s__Aeromonas lusitana, 95.0, 85.01, 0.771; GCF_000820185.1, s__Aeromonas tecta, 95.0, 84.87, 0.773; GCF_002795305.1, s__Aeromonas cavernicola, 95.0, 84.17, 0.533; GCF_000819765.1, s__Aeromonas bivalvium, 95.0, 84.08, 0.715; GCF_000820045.1, s__Aeromonas rivuli, 95.0, 83.1, 0.674; GCF_000388115.1, s__Aeromonas molluscorum, 95.0, 82.53, 0.625; GCF_000819805.1, s__Aeromonas diversa, 95.0, 81.65, 0.612; GCF_000820105.1, s__Aeromonas schubertii, 95.0, 81.6, 0.616; GCF_000820125.1, s__Aeromonas simiae, 95.0, 81.57, 0.594; GCF_900156095.1, s__Aeromonas sp900156095, 95.0, 80.09, 0.5	66.91	11	N/A	N/A
HA_bin.6.fa	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Tokpelaia_A;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Tokpelaia_A;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	98.05	11	0.9309	N/A
HA_bin.7.fa	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	94.56	11	0.84213	N/A
HA_bin.8.fa	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae;g__Rickettsia;s__	N/A	N/A	N/A	N/A	N/A	GCA_020404425.1	95.0	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae;g__Rickettsia;s__Rickettsia sp020404425	88.88	0.804	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae;g__Rickettsia;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_016743795.1, s__Rickettsia tillamookensis, 95.1029, 81.06, 0.718; GCA_000012145.1, s__Rickettsia felis, 95.8797, 80.97, 0.726; GCF_000825685.1, s__Rickettsia hoogstraalii, 95.8684, 80.91, 0.71; GCF_000751075.1, s__Rickettsia tamurae, 95.0, 80.86, 0.671; GCF_000828125.2, s__Rickettsia asembonensis, 95.8797, 80.85, 0.689; GCF_000255355.1, s__Rickettsia helvetica_A, 95.0, 80.71, 0.684; GCA_020404465.1, s__Rickettsia sp020404465, 95.0, 80.66, 0.65; GCF_000284075.1, s__Rickettsia rhipicephali, 96.8762, 80.62, 0.679; GCA_020404485.1, s__Rickettsia sp020404485, 95.0, 80.58, 0.782; GCF_002285905.1, s__Rickettsia sp002285905, 95.0, 80.56, 0.632; GCF_001951015.1, s__Rickettsia rickettsii, 96.8762, 80.51, 0.676; GCF_000273745.1, s__Rickettsia australis, 95.501, 80.44, 0.655; GCF_000012385.1, s__Rickettsia bellii, 95.0, 80.36, 0.679; GCF_000018205.1, s__Rickettsia akari, 95.501, 79.95, 0.627; GCF_000014345.1, s__Rickettsia canadensis, 95.0, 79.81, 0.603; GCF_000008045.1, s__Rickettsia typhi, 95.0, 78.98, 0.53; GCF_000367405.1, s__Rickettsia prowazekii, 95.0, 78.96, 0.539; GCA_020881235.1, s__Rickettsia sp020881235, 95.0, 77.46, 0.316	91.2	11	0.98294	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
HA_bin.9.fa	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Orbus;s__	N/A	N/A	N/A	N/A	N/A	GCF_003634275.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Orbus;s__Orbus hercynius	78.85	0.242	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Orbus;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	58.19	11	0.98873	N/A
PK_bin.1.fa	d__Bacteria;p__Desulfobacterota;c__Desulfarculia;o__Adiutricales;f__Adiutricaceae;g__Adiutrix;s__	N/A	N/A	N/A	N/A	N/A	GCA_023525915.1	95.0	d__Bacteria;p__Desulfobacterota;c__Desulfarculia;o__Adiutricales;f__Adiutricaceae;g__Adiutrix;s__Adiutrix sp023525915	77.79	0.224	d__Bacteria;p__Desulfobacterota;c__Desulfarculia;o__Adiutricales;f__Adiutricaceae;g__Adiutrix;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_001577715.1, s__Adiutrix intracellularis, 95.0, 76.72, 0.042	93.41	11	0.88451	N/A
PK_bin.10.fa	d__Bacteria;p__Bacillota;c__Bacilli;o__Mycoplasmatales;f__Mycoplasmoidaceae;g__Malacoplasma;s__	N/A	N/A	N/A	N/A	N/A	GCF_900660615.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Mycoplasmatales;f__Mycoplasmoidaceae;g__Malacoplasma;s__Malacoplasma iowae	78.25	0.292	d__Bacteria;p__Bacillota;c__Bacilli;o__Mycoplasmatales;f__Mycoplasmoidaceae;g__Malacoplasma;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_000011225.1, s__Malacoplasma penetrans, 95.0, 76.97, 0.217; GCA_021444005.1, s__Malacoplasma sp021444005, 95.0, 76.74, 0.117	73.72	4	0.93637	N/A
PK_bin.11.fa	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter_A;s__Citrobacter_A amalonaticus	GCF_018323885.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter_A;s__Citrobacter_A amalonaticus	98.84	0.918	GCF_018323885.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter_A;s__Citrobacter_A amalonaticus	98.84	0.918	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter_A;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_019415335.1, s__Citrobacter_A sp019415335, 95.0, 92.78, 0.667; GCF_018252635.1, s__Citrobacter_A amalonaticus_E, 95.0, 92.39, 0.864; GCF_000981805.1, s__Citrobacter_A amalonaticus_C, 95.0, 91.48, 0.861; GCA_009363175.1, s__Citrobacter_A telavivensis, 95.0, 91.46, 0.866; GCF_019048065.1, s__Citrobacter_A farmeri, 95.0, 91.08, 0.866; GCF_013836145.1, s__Citrobacter_A sp013836145, 95.0, 84.59, 0.709; GCF_000759835.1, s__Citrobacter_A sedlakii, 95.0, 84.51, 0.74; GCF_021278985.1, s__Citrobacter_A rodentium, 95.0, 84.43, 0.721	66.77	11	N/A	N/A
